old	role	shape	matched_spelling	file	line	count	line_text
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	144	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	158	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	186	1	То же самое работает и в обратную сторону (`threshold` из нижнего слоя перекрывается парой `warning`/`error` из более приоритетного), а также для составных прав
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	188	1	`coupling.cbo` и `coupling.instability` тоже принимают голый `threshold` на своём верхнем уровне, но с другим эффектом, чем у `complexity.cyclomatic`: поскольку
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	206	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	324	1	* @qmx-threshold complexity.cyclomatic warning=20 error=40
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	345	1	| `complexity.cyclomatic`  | **ровно** это имя и ничего больше
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	346	1	| `complexity.*`           | **строго потомки** `complexity` — `complexity.cyclomatic`, `complexity.wmc` и так далее. Сам `complexity` не входит; если имя однов
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	406	1	- complexity.cyclomatic
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	410	1	Эквивалент в CLI: `--only-rule=complexity.cyclomatic --only-rule=complexity.cognitive`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	650	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/getting-started/configuration.ru.md	709	1	Unknown rule "complexty.cyclomatic" in qmx.yaml. Did you mean "complexity.cyclomatic"?
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.md	11	1	| Cyclomatic Complexity | `complexity.cyclomatic` | Method      | 10      | 20    | Method           |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.md	12	1	| Cyclomatic Complexity | `complexity.cyclomatic` | Class (max) | 30      | 50    | Class            |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.md	178	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.md	205	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.md	278	1	channel, and `complexity.cyclomatic` has two channels (`complexity.cyclomatic.callable` and
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.ru.md	11	1	| Cyclomatic Complexity | `complexity.cyclomatic` | Метод         | 10      | 20    | Метод             |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.ru.md	12	1	| Cyclomatic Complexity | `complexity.cyclomatic` | Класс (макс.) | 30      | 50    | Класс             |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.ru.md	178	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.ru.md	193	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/default-thresholds.ru.md	252	1	адресует канал, а у `complexity.cyclomatic` два канала (`complexity.cyclomatic.callable` и
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/remediation-time.md	11	1	| Cyclomatic Complexity | `complexity.cyclomatic` | 30      |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/reference/remediation-time.ru.md	11	1	| Cyclomatic Complexity | `complexity.cyclomatic` | 30     |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	11	1	**Rule ID:** `complexity.cyclomatic`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	111	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	124	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	131	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.warning=15"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	132	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.error=25"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	133	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:class.max_warning=40"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.md	134	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:class.enabled=false"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	11	1	**Rule ID:** `complexity.cyclomatic`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	111	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	124	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	131	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.warning=15"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	132	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.error=25"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	133	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:class.max_warning=40"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/complexity.ru.md	134	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:class.enabled=false"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/coupling.md	157	1	dimensions in one go. This differs from `complexity.cyclomatic`'s top-level
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/coupling.ru.md	155	1	class и namespace. Это отличается от `complexity.cyclomatic`, где верхний
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	7	1	A rule ID and a metric key are two names in two vocabularies, and they are not the same name even where they look alike. The rule ID -- `complexity.cyclomatic`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	29	1	| [Cyclomatic Complexity](complexity.md) | `complexity.cyclomatic` | Number of decision paths in a method       | 10 (method)     | 20 (method)   |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	187	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	194	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:suppress_namespaces=App\Tests"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	204	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.warning=15"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	212	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.md	225	1	- **Complexity:** `complexity.cyclomatic`, `complexity.cognitive`, `complexity.npath`, `complexity.wmc`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	7	1	Идентификатор правила и ключ метрики -- это два имени из двух словарей, и они не одно и то же даже там, где выглядят похоже. Идентификатор правила -- `complexit
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	29	1	| [Цикломатическая сложность](complexity.ru.md) | `complexity.cyclomatic` | Количество путей принятия решений в методе  | 10 (метод)  | 20 (метод)   |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	187	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	194	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:suppress_namespaces=App\Tests"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	204	1	bin/qmx check src/ --rule-opt="complexity.cyclomatic:callable.warning=15"
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	212	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/rules/index.ru.md	225	1	- **Complexity:** `complexity.cyclomatic`, `complexity.cognitive`, `complexity.npath`, `complexity.wmc`
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.md	102	1	complexity.cyclomatic	complexity.ccn	renamed in vX.Y
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.md	155	1	bin/qmx baseline:explain 'callable:App\OrderService::calculate' src/ --channel='complexity.cyclomatic#complexity.cyclomatic.callable'
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.md	229	1	| `complexity.cyclomatic` | `complexity.cyclomatic.callable`, `complexity.cyclomatic.class` |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.md	272	1	* @qmx-threshold complexity.cyclomatic warning=20 error=40 -- Legacy state machine
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.md	284	2	`@qmx-threshold` addresses the **rule** by its exact name — never a channel, and never a wildcard. A threshold belongs to the rule's one options object, not to
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.ru.md	102	1	complexity.cyclomatic	complexity.ccn	переименован в vX.Y
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.ru.md	156	1	bin/qmx baseline:explain 'callable:App\OrderService::calculate' src/ --channel='complexity.cyclomatic#complexity.cyclomatic.callable'
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.ru.md	230	1	| `complexity.cyclomatic` | `complexity.cyclomatic.callable`, `complexity.cyclomatic.class` |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.ru.md	273	1	* @qmx-threshold complexity.cyclomatic warning=20 error=40 -- Legacy state machine
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/baseline.ru.md	285	2	`@qmx-threshold` адресует **правило** по точному имени — никогда канал и никогда wildcard. Порог принадлежит единственному объекту опций правила, а не отдельном
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	594	1	bin/qmx check src/ --only-rule=complexity.cyclomatic --only-rule=size.method-count
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	635	1	bin/qmx check src/ --rule-opt=complexity.cyclomatic:callable.warning=15
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	636	1	bin/qmx check src/ --rule-opt=complexity.cyclomatic:callable.error=30
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	655	1	| `--cyclomatic-warning=N`       | complexity.cyclomatic | callable.warning  |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	656	1	| `--cyclomatic-error=N`         | complexity.cyclomatic | callable.error    |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	657	1	| `--cyclomatic-class-warning=N` | complexity.cyclomatic | class.max_warning |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	658	1	| `--cyclomatic-class-error=N`   | complexity.cyclomatic | class.max_error   |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	956	1	complexity.cyclomatic                    Checks cyclomatic complexity at method and class levels
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	957	1	--cyclomatic-warning (--rule-opt=complexity.cyclomatic:callable.warning=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	958	1	--cyclomatic-error (--rule-opt=complexity.cyclomatic:callable.error=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	959	1	--cyclomatic-class-warning (--rule-opt=complexity.cyclomatic:class.max_warning=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.md	960	1	--cyclomatic-class-error (--rule-opt=complexity.cyclomatic:class.max_error=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	593	1	bin/qmx check src/ --only-rule=complexity.cyclomatic --only-rule=size.method-count
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	634	1	bin/qmx check src/ --rule-opt=complexity.cyclomatic:callable.warning=15
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	635	1	bin/qmx check src/ --rule-opt=complexity.cyclomatic:callable.error=30
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	654	1	| `--cyclomatic-warning=N`       | complexity.cyclomatic | callable.warning  |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	655	1	| `--cyclomatic-error=N`         | complexity.cyclomatic | callable.error    |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	656	1	| `--cyclomatic-class-warning=N` | complexity.cyclomatic | class.max_warning |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	657	1	| `--cyclomatic-class-error=N`   | complexity.cyclomatic | class.max_error   |
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	955	1	complexity.cyclomatic                    Checks cyclomatic complexity at method and class levels
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	956	1	--cyclomatic-warning (--rule-opt=complexity.cyclomatic:callable.warning=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	957	1	--cyclomatic-error (--rule-opt=complexity.cyclomatic:callable.error=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	958	1	--cyclomatic-class-warning (--rule-opt=complexity.cyclomatic:class.max_warning=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/cli-options.ru.md	959	1	--cyclomatic-class-error (--rule-opt=complexity.cyclomatic:class.max_error=...)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	87	1	src/Service/UserService.php:42: error[complexity.cyclomatic]: Cyclomatic complexity is 15, max allowed is 10 (calculate)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	186	1	"channel": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	190	1	"rule": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	191	1	"code": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	205	1	"complexity.cyclomatic": 2,
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	406	1	"ruleId": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	462	1	"check_name": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.md	505	1	::error file=src/Service/UserService.php,line=42,title=complexity.cyclomatic::Cyclomatic complexity is 15, max allowed is 10
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	87	1	src/Service/UserService.php:42: error[complexity.cyclomatic]: Cyclomatic complexity is 15, max allowed is 10 (calculate)
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	186	1	"channel": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	190	1	"rule": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	191	1	"code": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	205	1	"complexity.cyclomatic": 2,
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	406	1	"ruleId": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	462	1	"check_name": "complexity.cyclomatic",
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/output-formats.ru.md	505	1	::error file=src/Service/UserService.php,line=42,title=complexity.cyclomatic::Cyclomatic complexity is 15, max allowed is 10
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/usage-scenarios.md	29	1	complexity.cyclomatic:
complexity.cyclomatic	channel-code+producer	plain	complexity.cyclomatic	website/docs/usage/usage-scenarios.ru.md	29	1	complexity.cyclomatic:
design.inheritance	channel-code+producer	plain	design.inheritance	docs/adr/0046-a-channel-declares-the-metric-it-judges.md	23	1	`maintainability.index` judges `maintainability.mi`, `design.inheritance`
design.inheritance	channel-code+producer	plain	design.inheritance	docs/adr/0048-the-final-published-name-vocabulary.md	262	1	| `design.inheritance`           | `design.dit`                | channel code **and** producer rule name |
design.inheritance	channel-code+producer	plain	design.inheritance	docs/adr/README.md	92	1	- [0048 — The Final Published Name Vocabulary](0048-the-final-published-name-vocabulary.md) — every name the product publishes, in every role, ruled on in one d
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	2886	1	- Qualimetrix\Tests\Analysis\Evidence\Prioritization\Unit\Debt\RemediationTimeRegistryTest::itReturnsTheInjectedBaseMinutesForKnownRule"design.inheritance"
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4165	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"design.inheritance::(top)#
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4166	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"design.inheritance::(top)#
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4167	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyDeclaredKeyStillAffectsTheRealOptionsInstance"design.inheritance::(top)#
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4217	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyRegistryEntryCorrespondsToARealThresholdParserCallSite"design.inheritanc
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	4249	1	- Qualimetrix\Tests\Analysis\Finding\Unit\RuleThresholdKeyGroupRegistryDriftTest::everyThresholdParserCallSiteHasAMatchingRegistryEntry"design.inheritance::"
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	124	1	by `maintainability.index`, `design.dit` by `design.inheritance`. The first two
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/FOLLOWUPS.md	2564	1	`design.inheritance`, `duplication.code-duplication`).
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	469	2	design.inheritance	channel-codes	channel-code	subject		design.inheritance	1		44	no	silent	baseline."channel":command; qmx.yaml.suppress_namespace_channels:refus
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	602	2	design.inheritance	producer-rule-names	producer-rule-name	subject		design	1	design.inheritance	44	no	inert-detected	qmx.yaml.rules.<key>:refuse-loud; only_rules
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	629	1	enabled	rule-option-keys	rule-option-key	shared-shorthand		<shared>	39	annotation.directive,architecture.circular-dependency,architecture.layer-violation,code-s
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	630	1	error	rule-option-keys	rule-option-key	shared-shorthand		<shared>	16	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreachable-
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	658	1	threshold	rule-option-keys	rule-option-key	shared-shorthand		<shared>	22	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreacha
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	663	1	warning	rule-option-keys	rule-option-key	shared-shorthand		<shared>	16	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreachabl
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	693	1	dit-error	cli-flag-aliases	cli-flag-alias	rule+option		design.inheritance	1	error			refuse-loud	check --<alias>:refuse-loud	no
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	694	1	dit-warning	cli-flag-aliases	cli-flag-alias	rule+option		design.inheritance	1	warning			refuse-loud	check --<alias>:refuse-loud	no
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	130	1	#          design.inheritance      -> design.dit
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	368	1	#   design.inheritance (channel-code) -> design.dit
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	369	1	#   design.inheritance (producer-rule-name) -> design.dit
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	414	2	design.inheritance	channel-codes	channel-code	subject	magnitude:higher:judges=design.dit	rename	design.dit	RENAMED to design.dit under the owner's rule of 2026-
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	464	1	design.dit	metric-keys	metric-key	abbreviation		keep	design.dit	KEEP, for the reason given on complexity.ccn: the dit/inheritance pair is closed by renaming the
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	547	1	design.inheritance	producer-rule-names	producer-rule-name	subject		rename	design.dit	The producer name and the channel code of this spelling are the SAME declar
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	638	2	dit-error	cli-flag-aliases	cli-flag-alias	rule+option		keep	dit-error	Rule+option alias: `dit-error` sets `error` on design.inheritance. Its owner design.inheri
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	639	2	dit-warning	cli-flag-aliases	cli-flag-alias	rule+option		keep	dit-warning	Rule+option alias: `dit-warning` sets `warning` on design.inheritance. Its owner desig
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-channel-naming.tsv	190	2	design.inheritance	design	design.inheritance	yes	src/Analysis/Evidence/Design/Inheritance/InheritanceRule.php:139	design.dit	subject	noun	no	no	44	6	11	20	4
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-metric-key-naming.tsv	325	2	design.dit	design	dit	abbreviation	yes	Depth of Inheritance Tree	class	.avg,.count,.max,.p95	design.inheritance	no	yes: computed_metrics; threshold only via cha
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-runtime-witness.tsv	214	1	channel	design.inheritance	check_json_case-design,check_json_finding-gate,check_json_noc-forced,check_json_tests
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/adr.md	17	1	`design.inheritance → design.dit`, each with the producer name of the same
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X3-followups/enumeration-producer-enablement.tsv	32	1	design.inheritance	InheritanceRule	InheritanceOptions	flat	1	isEnabled@src/Analysis/Evidence/Design/Inheritance/InheritanceRule.php:63
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/01-declared-relation.md	26	1	`maintainability.index` — `maintainability.mi`, `design.inheritance` —
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/04-final-naming-step.md	127	1	| три пары «слово против написания»: `complexity.cyclomatic`/`ccn`, `maintainability.index`/`mi`, `design.inheritance`/`dit` | метрики 972 вхождения, каналы 137
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-channels.tsv	50	2	design.inheritance	design.inheritance	Design	magnitude	higher	class	design.dit	design.dit	src/Analysis/Evidence/Design/Inheritance/InheritanceRule.php:75,121 ($
design.inheritance	channel-code+producer	plain	design.inheritance	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-metric-keys.tsv	33	1	design.dit	DESIGN_DIT	src/Analysis/Evidence/Design/Inheritance/InheritanceDepthCollector.php	N	design.inheritance	NONE	NONE
