# enumeration-step5-file-sets.tsv
# Measured on branch rule-vocabulary-channel-levels at HEAD de36c45a.
# Universe: tracked files only (git ls-files, 1989 files). vendor/ and
# .claude/worktrees/ are untracked and therefore absent by construction.
#
# LAYOUT, in this order:
#   1. `subject` TSV rows - one per subject A-J: sizes per bucket + the command
#   2. `member` TSV rows  - one row per (subject, file), with its subject count
#   3. `#` comment blocks, in this order:
#        - full-universe 10x10 overlap matrix
#        - all 45 pairs with up to five example files
#        - empty pairs over the full universe
#        - files in three or more subjects, full universe, complete
#        - CODE-SURFACE 10x10 matrix (the decision-relevant one) and its 45 pairs,
#          empty pairs and >=3-subject files
#        - subjects x the plan's P5.1/P5.2/P5.3/P5.4 directory cut
#        - point 4: what shape of input no subject covers
#        - subject H: whether the loud refusal it needs exists today
#
# Rationale for the format: a 10x10 matrix is unreadable as TSV rows, and the
# per-file membership is unreadable as prose. So the machine-consumable part
# (sets) is TSV and the human-consumable part (matrix) is a comment block.
# Rejected alternatives: (a) one wide row per file with ten boolean columns -
# 900+ rows, and the matrix still has to be computed by the reader; (b) a
# separate matrix TSV - two files for one measurement, and the DoD asks for one.
#
# CAVEAT: finding-gate/** and scripts/finding-gate*/** are being edited by
# another agent in this same tree. Their membership is measured, not trusted.

kind	subject	what	total	src	tests	website	docs	benchmarks	finding_gate	other	command
subject	A	Violation -> Finding, violationCode -> code	448	168	186	20	58	0	6	10	git grep -lIP '\bViolation|violationCode|\$violations?\b|list<Violation>'  +  git ls-files '*Violation*'
subject	B	removal of Violation::$level	36	6	30	0	0	0	0	0	git grep -lIP '(^|[^A-Za-z_])level:\s*(\$|SymbolLevel::|null)'  +  git grep -lIP '->level\b'  (both intersected with files naming Violation/violation, plus Violation.php itself)
subject	C	level leaves the channel name (10 -> 5)	145	29	64	10	34	0	5	3	git grep -lIF -e 'complexity.cognitive.callable' -e 'complexity.cognitive.class' -e 'complexity.cyclomatic.callable' -e 'complexity.cyclomatic.class' -e 'complexity.npath.callable' -e 'complexity.npath.class' -e 'coupling.cbo.class' -e 'coupling.cbo.namespace' -e 'coupling.instability.class' -e 'coupling.instability.namespace' -e 'ClassCognitiveComplexityOptions' -e 'MethodCognitiveComplexityOptions' -e 'ClassComplexityOptions' -e 'MethodComplexityOptions' -e 'ClassNpathComplexityOptions' -e 'MethodNpathComplexityOptions' -e 'ClassCboOptions' -e 'NamespaceCboOptions' -e 'ClassInstabilityOptions' -e 'NamespaceInstabilityOptions'  +  git ls-files '*{Class,Method,Namespace}*Options.php' for the ten option classes
subject	D	computed.health splits into health.* and computed.*	169	55	47	13	33	0	16	5	column 2 of docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv  +  git grep -lIP 'computed\.health|ComputedMetricChannelPresentation|ComputedMetricDefaults|REGISTERED_RULE_COUNT|computed_metrics'  +  the three named guard tests
subject	E	MetricName grammar family.metric	188	85	66	12	18	0	1	6	git grep -lIF -e 'MetricName::'  +  git grep -lIF -e 'typeCoverage.' -e 'halstead.' -e 'unusedPrivate.' -e 'unreachableCode' -e 'pureMethodCount_cohesion' -e 'rfc_own' -e 'rfc_external' -e 'cbo_app' -e 'ce_packages' -e 'ce_framework' -e 'classRank' -e 'methodCountTotal' -e 'methodStatementCount' -e 'implementingEnumCount' -e 'isVoConstructor' -e 'isPromotedPropertiesOnly' -e 'isDataClass' -e 'abstractClassCount' -e 'classLoc' -e 'traitCount' -e 'interfaceCount' -e 'enumCount' -e 'security.hardcodedCredentials' -e 'security.sensitiveParameter'  (the 71 kind=metric-key rows reduced to their distinctive tokens; generic keys loc/mi/ca/ce/cbo/ccn are unsearchable as bare text)
subject	F	RuleCategory withdrawn	108	39	48	0	20	0	0	1	git grep -lIF -e 'RuleCategory'
subject	G	$levels typed SymbolLevel; all(SymbolLevel)	252	90	122	4	29	0	2	5	git grep -lIP 'ComputedMetricDefinition|->all\(SymbolType|->all\(\$type\)|mapLevel\(|->levels\b|(^|[^A-Za-z_])levels:|SymbolLevelProjection|MetricRepositoryInterface'  (seeded by Serena find_referencing_symbols on MetricRepositoryInterface::all and ComputedMetricDefinition::$levels)
subject	H	directive grammars accept a colon	70	18	8	21	20	0	0	3	git grep -lIP 'SuppressionExtractor|ThresholdOverrideExtractor|InlineDirectiveValidator|ChannelExclusionKeyValidator|PATTERN_SYMBOL|PATTERN_NEXT_LINE|PATTERN_FILE'  +  git grep -lIP 'qmx-ignore|qmx-threshold' -- 'website/docs' (user-facing grammar pages only; @qmx-* tags inside src/ are suppressions, not grammar)
subject	I	baseline v13 -> v14	187	61	79	6	32	0	5	4	git ls-files -- src/Analysis/Policy/Baseline tests/Analysis/Policy/Baseline qmx-baseline.json  +  git grep -lIP 'BaselineMigrator|SCHEMA_VERSION|CURRENT_VERSION|BaselineWriter|BaselineLoader|GitLabCodeQualityFormatter|SarifFormatter|fingerprint'
subject	J	site, CHANGELOG, ADR, generated inventories	113	0	0	57	53	0	0	3	git ls-files -- website/docs docs/adr docs/internal/modular-architecture-manifest.json docs/internal/generated CHANGELOG.md qmx.yaml qmx.yaml.example

kind	subject	file	subject_count	all_subjects
member	G	tests/Analysis/Evidence/Cohesion/Unit/LcomRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Complexity/Integration/WmcIntegrationTest.php	1	G
member	G	tests/Analysis/Evidence/Complexity/Unit/CognitiveComplexityRuleTest.php	5	ABCFG
member	G	tests/Analysis/Evidence/Complexity/Unit/ComplexityRuleTest.php	5	ABCFG
member	G	tests/Analysis/Evidence/Complexity/Unit/NpathComplexityRuleTest.php	5	ABCFG
member	G	tests/Analysis/Evidence/Complexity/Unit/WmcRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/HealthContributorTest.php	1	G
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/HealthScoreDrillDownTest.php	1	G
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/HealthSummaryBuilderTest.php	1	G
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/MetricRepositoryTestHelper.php	1	G
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/ViolationDensityTest.php	4	ACEG
member	G	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/WorstClassDrillDownTest.php	3	AEG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricDefaultsTest.php	2	DG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricDefinitionTest.php	1	G
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricEvaluatorTest.php	3	DEG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricFindingBuilderTest.php	3	ADG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricRuleTest.php	4	ADFG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricsConfigResolverTest.php	2	DG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricsInternalTopologyTest.php	3	ADG
member	G	tests/Analysis/Evidence/ComputedMetrics/Unit/HealthFormulaExcluderTest.php	2	DG
member	G	tests/Analysis/Evidence/Coupling/Unit/CboRuleTest.php	6	ABCEFG
member	G	tests/Analysis/Evidence/Coupling/Unit/ClassRankCollectorTest.php	2	EG
member	G	tests/Analysis/Evidence/Coupling/Unit/ClassRankRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Coupling/Unit/DistanceRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Coupling/Unit/InstabilityRuleTest.php	5	ABCFG
member	G	tests/Analysis/Evidence/Design/Unit/DataClassRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Design/Unit/GodClassRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Design/Unit/InheritanceRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Design/Unit/NocCollectorTest.php	1	G
member	G	tests/Analysis/Evidence/Design/Unit/NocRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Design/Unit/TypeCoverageRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Duplication/Unit/CodeDuplicationRuleTest.php	4	AFGI
member	G	tests/Analysis/Evidence/Maintainability/Unit/MaintainabilityRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Measurement/Integration/Aggregation/GoldenFileAggregationTest.php	2	EG
member	G	tests/Analysis/Evidence/Measurement/Integration/Aggregation/MetricInvariantTest.php	1	G
member	G	tests/Analysis/Evidence/Measurement/Unit/Aggregation/GlobalFunctionAggregationTest.php	1	G
member	G	tests/Analysis/Evidence/Measurement/Unit/Aggregation/NamespaceMetricContributionsTest.php	1	G
member	G	tests/Analysis/Evidence/Measurement/Unit/Contract/SymbolLevelProjectionTest.php	1	G
member	G	tests/Analysis/Evidence/Measurement/Unit/Repository/InMemoryMetricRepositoryTest.php	1	G
member	G	tests/Analysis/Evidence/Prioritization/Unit/Debt/RemediationTimeRegistryTest.php	2	AG
member	G	tests/Analysis/Evidence/Prioritization/Unit/Impact/ClassRankResolverTest.php	3	AEG
member	G	tests/Analysis/Evidence/Prioritization/Unit/Impact/ImpactCalculatorTest.php	3	AEG
member	G	tests/Analysis/Evidence/Security/Unit/CommandInjectionRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Security/Unit/HardcodedCredentialsRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Security/Unit/SensitiveParameterRuleTest.php	4	AEFG
member	G	tests/Analysis/Evidence/Security/Unit/SqlInjectionRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Security/Unit/XssRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Size/Unit/ClassCountRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Size/Unit/MethodCountRuleTest.php	3	AFG
member	G	tests/Analysis/Evidence/Size/Unit/PropertyCountRuleTest.php	4	AEFG
member	G	tests/Analysis/Finding/Integration/ChannelCoverageTest.php	4	AEGH
member	G	tests/Analysis/Finding/Integration/ChannelLevelAssemblyTopologyTest.php	2	AG
member	G	tests/Analysis/Finding/Integration/ChannelLevelDeclarationDriftTest.php	2	AG
member	G	tests/Analysis/Finding/Integration/ConfigurationErrorClassificationTopologyTest.php	3	AFG
member	G	tests/Analysis/Finding/Unit/AbstractRuleSubjectControlTest.php	2	FG
member	G	tests/Analysis/Finding/Unit/AnalysisContextTest.php	1	G
member	G	tests/Analysis/Finding/Unit/AnalysisContextThresholdTest.php	1	G
member	G	tests/Analysis/Finding/Unit/ChannelDeclarationTest.php	1	G
member	G	tests/Analysis/Finding/Unit/ChannelPresentationViewTest.php	4	ADFG
member	G	tests/Analysis/Finding/Unit/RuleExecutorTest.php	6	ABCDFG
member	G	tests/Analysis/Policy/Architecture/Support/ProcessorBuilder.php	1	G
member	G	tests/Analysis/Policy/Architecture/Unit/LayerViolationRuleTest.php	3	AFG
member	G	tests/Analysis/Policy/Baseline/Functional/BaselineCommandFailureReportingTest.php	4	ADGI
member	G	tests/Analysis/Policy/Baseline/Functional/BaselineExplainCommandTest.php	4	ACGI
member	G	tests/Analysis/Policy/Baseline/Functional/BaselineRunBeforeLoadTest.php	4	ADGI
member	G	tests/Analysis/Policy/Baseline/Integration/NpathSaturationCeilingTest.php	5	ACEGI
member	G	tests/Analysis/Policy/Baseline/Support/StubBaselineRun.php	3	AGI
member	G	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageAcceptanceTest.php	5	ADEGI
member	G	tests/Analysis/Policy/Baseline/Unit/BoundaryExplanationServiceTest.php	4	ACGI
member	G	tests/Analysis/Policy/Inline/Integration/UnusedDirectiveRuleTest.php	5	ACDGH
member	G	tests/Analysis/Policy/Inline/Unit/Directive/InlineDirectivePolicyTest.php	3	ADG
member	G	tests/Analysis/Policy/Inline/Unit/ThresholdOverrideIntegrationTest.php	4	ACEG
member	G	tests/Analysis/Run/Integration/Pipeline/AnalysisPipelineIntegrationTest.php	3	AGH
member	G	tests/Analysis/Run/Support/Pipeline/TestPipelineBuilder.php	2	DG
member	G	tests/Analysis/Run/Unit/Pipeline/AnalysisPipelineTest.php	1	G
member	G	tests/Analysis/Run/Unit/Pipeline/AnalysisResultTest.php	2	AG
member	G	tests/Functional/Console/LayerAssignmentCommandTest.php	2	DG
member	G	tests/Functional/Reporting/JsonShapePreservationTest.php	5	ABCGI
member	G	tests/Infrastructure/Console/Functional/Command/CheckCommandConfigErrorExitCodeTest.php	2	DG
member	G	tests/Infrastructure/Console/Functional/Command/CheckCommandInputValidationTest.php	2	DG
member	G	tests/Infrastructure/Console/Unit/ResultPresenterTest.php	2	AG
member	G	tests/Infrastructure/Console/Unit/RuleInputValidatorTest.php	2	DG
member	G	tests/Infrastructure/Console/Unit/RuntimeConfiguratorTest.php	2	DG
member	G	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorBaselineReportingTest.php	3	AGI
member	G	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorTest.php	4	ACGI
member	G	tests/Infrastructure/Rule/Unit/ComputedMetricChannelPresentationTest.php	2	DG
member	G	tests/Infrastructure/Unit/ChannelUniverseTest.php	4	ACDG
member	G	tests/Integration/DependencyInjection/ContainerFactoryTest.php	1	G
member	G	tests/Unit/Infrastructure/Console/MeasuredViolationSetTest.php	4	ACGI
member	G	tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php	4	ABGI
member	G	tests/Unit/Reporting/Formatter/HealthTextFormatterTest.php	1	G
member	G	tests/Unit/Reporting/Formatter/Html/HtmlTreeBuilderTest.php	3	ABG
member	G	tests/Unit/Reporting/Formatter/HtmlFormatterTest.php	1	G
member	G	tests/Unit/Reporting/Formatter/Json/JsonHealthSectionTest.php	1	G
member	G	tests/Unit/Reporting/Formatter/Json/JsonOffenderSectionDensityTest.php	2	AG
member	G	tests/Unit/Reporting/Formatter/JsonFormatterTest.php	4	ABCG
member	G	tests/Unit/Reporting/Formatter/MetricsJsonFormatterTest.php	1	G
member	G	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	4	ABCG
member	G	tests/Unit/Reporting/Formatter/Summary/HealthBarRendererTest.php	1	G
member	G	tests/Unit/Reporting/Formatter/Summary/HintRendererTest.php	2	AG
member	G	tests/Unit/Reporting/Formatter/Summary/OffenderListRendererDensityTest.php	2	AG
member	G	tests/Unit/Reporting/Formatter/SummaryFormatterTest.php	4	ABCG
member	G	tests/Unit/Reporting/Health/HealthScoreResolverTest.php	1	G
member	G	tests/Unit/Reporting/Health/SummaryEnricherTest.php	3	ACG
member	G	tests/Unit/Reporting/ReportBuilderTest.php	3	ABG
member	G	website/docs/reference/health-scores.md	4	DEGJ
member	G	website/docs/reference/health-scores.ru.md	4	DEGJ
member	G	website/docs/rules/index.md	4	AGHJ
member	G	website/docs/usage/cli-options.md	6	ADEGHJ
member	H	docs/adr/0013-threshold-override-validators.md	2	HJ
member	H	docs/adr/0031-channel-shape-is-a-producer-property.md	4	DGHJ
member	H	docs/internal/SCANNER_VALIDATION_ROUND_2_PLAN.md	8	ACDEFGHI
member	H	docs/internal/generated/modular-architecture/production-cross-owner-imports.tsv	8	ACDFGHIJ
member	H	docs/internal/generated/modular-architecture/production-module-fan-in.tsv	6	AFGHIJ
member	H	docs/internal/generated/modular-architecture/production-ownership.tsv	8	ACDFGHIJ
member	H	docs/internal/generated/modular-architecture/production-public-imports.tsv	8	ACDFGHIJ
member	H	docs/internal/generated/modular-architecture/test-ownership.tsv	7	ACDGHIJ
member	H	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	8	ACDEGHIJ
member	H	docs/internal/modular-architecture-manifest.json	8	ACDFGHIJ
member	H	docs/internal/plans/channel-identity-substrate.md	6	ACDFGH
member	H	docs/internal/plans/modular-architecture/p6-finding-policy.md	6	ACDFHI
member	H	docs/internal/plans/modular-architecture/p6/p6-production-ledger.md	6	ACDFHI
member	H	docs/internal/plans/modular-architecture/p6/p6-relations-ledger.md	6	ACFGHI
member	H	docs/internal/plans/modular-architecture/p6/p6-test-ledger.md	4	ACHI
member	H	docs/internal/plans/rule-vocabulary/PLAN.md	8	ACDEFGHI
member	H	docs/internal/plans/rule-vocabulary/enumeration-channel-shapes.tsv	4	CDGH
member	H	docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv	4	ADHI
member	H	docs/internal/plans/rule-vocabulary/enumeration-shape-consumers.tsv	2	AH
member	H	docs/internal/plans/rule-vocabulary/enumeration-split-consumers.tsv	1	H
member	H	qmx-baseline.json	6	ACDGHI
member	H	qmx.yaml	8	ACDFGHIJ
member	H	scripts/generate-modular-architecture-test-inventory.php	2	AH
member	H	src/Analysis/Policy/Inline/Contract/RuleValidatorMapFactory.php	2	DH
member	H	src/Analysis/Policy/Inline/Contract/Suppression/SuppressionTarget.php	2	AH
member	H	src/Analysis/Policy/Inline/Contract/SuppressionExtractor.php	2	AH
member	H	src/Analysis/Policy/Inline/Contract/Threshold/ThresholdDiagnostic.php	1	H
member	H	src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	1	H
member	H	src/Analysis/Policy/Inline/Directive/InlineDirectivePolicy.php	3	ADH
member	H	src/Analysis/Policy/Inline/Directive/InlineDirectiveValidator.php	2	AH
member	H	src/Analysis/Policy/Inline/Directive/UnusedDirectiveRule.php	3	AFH
member	H	src/Analysis/Policy/Inline/Extraction/SourceControlExtractor.php	1	H
member	H	src/Analysis/Policy/Inline/README.md	1	H
member	H	src/Infrastructure/Console/ChannelExclusionKeyHints.php	2	AH
member	H	src/Infrastructure/Console/ChannelExclusionKeyValidator.php	3	ADH
member	H	src/Infrastructure/Console/README.md	3	AGH
member	H	src/Infrastructure/Console/RuleInputValidator.php	3	DGH
member	H	src/Infrastructure/DependencyInjection/CompilerPass/ThresholdValidatorMapCompilerPass.php	1	H
member	H	src/Infrastructure/DependencyInjection/Configurator/AnalysisConfigurator.php	1	H
member	H	src/Infrastructure/Parallel/WorkerBootstrap.php	1	H
member	H	src/Infrastructure/README.md	2	AH
member	H	tests/Analysis/Finding/Integration/ChannelCoverageTest.php	4	AEGH
member	H	tests/Analysis/Policy/Inline/Integration/ThresholdAnnotationParserPathTest.php	2	CH
member	H	tests/Analysis/Policy/Inline/Integration/ThresholdValidatorWiringTest.php	1	H
member	H	tests/Analysis/Policy/Inline/Integration/UnusedDirectiveRuleTest.php	5	ACDGH
member	H	tests/Analysis/Policy/Inline/Unit/SuppressionExtractorTest.php	3	ACH
member	H	tests/Analysis/Policy/Inline/Unit/ThresholdOverrideExtractorTest.php	1	H
member	H	tests/Analysis/Run/Integration/Pipeline/AnalysisPipelineIntegrationTest.php	3	AGH
member	H	tests/System/DocumentationConsistency/Integration/ChannelPublicationConsistencyTest.php	1	H
member	H	website/docs/getting-started/configuration.md	6	ACDEHJ
member	H	website/docs/getting-started/configuration.ru.md	6	ACDEHJ
member	H	website/docs/guides/architecture-investigation.md	3	AHJ
member	H	website/docs/guides/architecture-investigation.ru.md	2	HJ
member	H	website/docs/llms.txt	2	HJ
member	H	website/docs/reference/default-thresholds.md	5	ACDHJ
member	H	website/docs/reference/default-thresholds.ru.md	3	CHJ
member	H	website/docs/rules/annotation.md	5	ACDHJ
member	H	website/docs/rules/annotation.ru.md	5	ACDHJ
member	H	website/docs/rules/architecture.md	3	AHJ
member	H	website/docs/rules/architecture.ru.md	3	AHJ
member	H	website/docs/rules/code-smell.md	2	HJ
member	H	website/docs/rules/code-smell.ru.md	2	HJ
member	H	website/docs/rules/design.md	2	HJ
member	H	website/docs/rules/design.ru.md	2	HJ
member	H	website/docs/rules/index.md	4	AGHJ
member	H	website/docs/rules/index.ru.md	2	HJ
member	H	website/docs/usage/baseline.md	5	ACDHJ
member	H	website/docs/usage/baseline.ru.md	5	ACDHJ
member	H	website/docs/usage/cli-options.md	6	ADEGHJ
member	H	website/docs/usage/cli-options.ru.md	5	ADEHJ
member	I	CHANGELOG.md	7	ACDEGIJ
member	I	SCANNER_VALIDATION_ROUND_2_HANDOFF.md	2	AI
member	I	docs/adr/0003-reporting-ux-redesign.md	5	ADGIJ
member	I	docs/adr/0015-relative-path-vo.md	3	AIJ
member	I	docs/adr/0017-baseline-ceiling.md	2	IJ
member	I	docs/adr/0021-declaration-scoped-callable-identity-and-dependency-projections.md	2	IJ
member	I	docs/adr/0026-assigned-declaration-ordinal.md	2	IJ
member	I	docs/internal/SCANNER_VALIDATION_ROUND_1_FINDINGS.md	2	EI
member	I	docs/internal/SCANNER_VALIDATION_ROUND_2_PLAN.md	8	ACDEFGHI
member	I	docs/internal/generated/modular-architecture/production-cross-owner-imports.tsv	8	ACDFGHIJ
member	I	docs/internal/generated/modular-architecture/production-extension-families.tsv	2	IJ
member	I	docs/internal/generated/modular-architecture/production-module-fan-in.tsv	6	AFGHIJ
member	I	docs/internal/generated/modular-architecture/production-ownership.tsv	8	ACDFGHIJ
member	I	docs/internal/generated/modular-architecture/production-public-imports.tsv	8	ACDFGHIJ
member	I	docs/internal/generated/modular-architecture/production-reporting-classification.tsv	3	AIJ
member	I	docs/internal/generated/modular-architecture/test-ownership.tsv	7	ACDGHIJ
member	I	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	8	ACDEGHIJ
member	I	docs/internal/modular-architecture-manifest.json	8	ACDFGHIJ
member	I	docs/internal/plans/baseline-compaction/PLAN-IDENTITY.md	2	AI
member	I	docs/internal/plans/baseline-compaction/PLAN.md	3	AGI
member	I	docs/internal/plans/baseline-compaction/enumeration-identity.md	3	ADI
member	I	docs/internal/plans/baseline-compaction/measurements/README.md	1	I
member	I	docs/internal/plans/diff-mode-new-only.md	4	ADFI
member	I	docs/internal/plans/modular-architecture/p2-dependency-model.md	4	ACDI
member	I	docs/internal/plans/modular-architecture/p3-run-measurement-configuration.md	5	ACDGI
member	I	docs/internal/plans/modular-architecture/p6-finding-policy.md	6	ACDFHI
member	I	docs/internal/plans/modular-architecture/p6/p6-production-ledger.md	6	ACDFHI
member	I	docs/internal/plans/modular-architecture/p6/p6-relations-ledger.md	6	ACFGHI
member	I	docs/internal/plans/modular-architecture/p6/p6-test-ledger.md	4	ACHI
member	I	docs/internal/plans/rule-vocabulary/AUDIT.md	3	ACI
member	I	docs/internal/plans/rule-vocabulary/PLAN.md	8	ACDEFGHI
member	I	docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv	4	ADHI
member	I	docs/internal/plans/sarif-channel-descriptions.md	6	ACDFGI
member	I	docs/internal/plans/sarif-channel-descriptions/channel-inventory.tsv	3	ACI
member	I	finding-gate/cases/security/src/Credentials.php	1	I
member	I	qmx-baseline.json	6	ACDGHI
member	I	qmx.yaml	8	ACDFGHIJ
member	I	scripts/finding-gate/FailureClass.php	1	I
member	I	scripts/finding-gate/Fingerprints.php	2	AI
member	I	scripts/finding-gate/Gate.php	2	AI
member	I	scripts/finding-gate/SelfTest.php	3	ACI
member	I	src/Analysis/Evidence/Coupling/README.md	2	EI
member	I	src/Analysis/Finding/Contract/Violation.php	3	ABI
member	I	src/Analysis/Policy/Baseline/Baseline.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineCapture.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineCleaner.php	2	AI
member	I	src/Analysis/Policy/Baseline/BaselineCleanupCandidate.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineCleanupReason.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineCleanupRemoval.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineConflictException.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEdge.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEntry.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEntryMode.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEntryParser.php	2	AI
member	I	src/Analysis/Policy/Baseline/BaselineEntryRejection.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEntryUpdateOutcome.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineEntryValues.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineGenerator.php	2	AI
member	I	src/Analysis/Policy/Baseline/BaselineIdentity.php	2	AI
member	I	src/Analysis/Policy/Baseline/BaselineLoadException.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineLoader.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineMigrator.php	3	ADI
member	I	src/Analysis/Policy/Baseline/BaselineMigratorResult.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineUpdateDisposition.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineUpdateRefusalReason.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineUpdateResult.php	1	I
member	I	src/Analysis/Policy/Baseline/BaselineUpdater.php	2	AI
member	I	src/Analysis/Policy/Baseline/BaselineWriter.php	2	DI
member	I	src/Analysis/Policy/Baseline/BoundaryExplanation.php	1	I
member	I	src/Analysis/Policy/Baseline/BoundaryExplanationService.php	4	ADGI
member	I	src/Analysis/Policy/Baseline/BoundaryExplanationStatus.php	1	I
member	I	src/Analysis/Policy/Baseline/CanonicalBaselineReader.php	1	I
member	I	src/Analysis/Policy/Baseline/EffectiveBoundary.php	1	I
member	I	src/Analysis/Policy/Baseline/EffectiveBoundaryBaselineSource.php	1	I
member	I	src/Analysis/Policy/Baseline/EntrySelector.php	2	AI
member	I	src/Analysis/Policy/Baseline/Filter/BaselineCeilingStage.php	2	AI
member	I	src/Analysis/Policy/Baseline/Filter/CeilingOutcome.php	2	AI
member	I	src/Analysis/Policy/Baseline/Filter/GroupCeilingVerdict.php	1	I
member	I	src/Analysis/Policy/Baseline/GroupAcceptance.php	1	I
member	I	src/Analysis/Policy/Baseline/InertBaselineEntry.php	1	I
member	I	src/Analysis/Policy/Baseline/InertEntryReason.php	1	I
member	I	src/Analysis/Policy/Baseline/MigrationReport.php	1	I
member	I	src/Analysis/Policy/Baseline/MigrationReportDroppedEntry.php	1	I
member	I	src/Analysis/Policy/Baseline/README.md	5	ACDGI
member	I	src/Analysis/Policy/Baseline/RunScope.php	1	I
member	I	src/Analysis/Policy/Baseline/UncapturedGroup.php	1	I
member	I	src/Analysis/Policy/Baseline/UncapturedReason.php	1	I
member	I	src/Analysis/Policy/Baseline/V5Baseline.php	1	I
member	I	src/Analysis/Policy/Baseline/V5BaselineReader.php	1	I
member	I	src/Analysis/Policy/Baseline/V5Entry.php	2	AI
member	I	src/Analysis/Policy/Baseline/V5UnreadableRecord.php	1	I
member	I	src/Infrastructure/Cache/CacheKeyGenerator.php	1	I
member	I	src/Infrastructure/Console/Command/BaselineCleanupCommand.php	1	I
member	I	src/Infrastructure/Console/Command/BaselineExplainCommand.php	2	AI
member	I	src/Infrastructure/Console/Command/BaselineGenerateCommand.php	1	I
member	I	src/Infrastructure/Console/Command/BaselineRunContext.php	2	AI
member	I	src/Infrastructure/Console/Command/BaselineUpdateCommand.php	1	I
member	I	src/Infrastructure/DependencyInjection/Configurator/OutputConfigurator.php	2	AI
member	I	src/Reporting/FindingProjection/FindingProjector.php	3	ACI
member	I	src/Reporting/Formatter/GitLabCodeQualityFormatter.php	2	AI
member	I	src/Reporting/Formatter/Sarif/SarifFormatter.php	3	AGI
member	I	src/Reporting/README.md	4	ACGI
member	I	tests/Analysis/Evidence/CircularDependency/Unit/CycleIdentityStabilityTest.php	2	AI
member	I	tests/Analysis/Evidence/Duplication/Unit/CodeDuplicationRuleTest.php	4	AFGI
member	I	tests/Analysis/Finding/Unit/ViolationTest.php	4	ABCI
member	I	tests/Analysis/Policy/Baseline/Fixtures/BaselineCliFixture.php	1	I
member	I	tests/Analysis/Policy/Baseline/Fixtures/BaselineV10/cbo/Other.php	1	I
